unique_id,sia_sample_id,sample_year,stream_name,site_id,sample_hitch,compartment,resource,taxon_code,length_mm,d13C,d13C_scl,d15N,d15N_scl,CN
2016-MB04-BNT-05,FH585,2016,MedBow,MB04,H3,fish,fish,BNT,237,-26.727096,0.366839638,12.9343404,0.79395323,3.695976248
2016-MB04-BNT-04,FH597,2016,MedBow,MB04,H3,fish,fish,BNT,215,-26.0849808,0.400834421,12.6440688,0.777738797,3.422438882
2016-MB04-CKC-02,FH525,2016,MedBow,MB04,H3,fish,fish,CKC,147,-27.2375472,0.339815394,11.61255,0.720118647,3.31825596
2016-MB04-CKC-01,FH536,2016,MedBow,MB04,H3,fish,fish,CKC,96,-27.0116928,0.351772549,12.009288,0.742280243,3.410790659
2016-MB04-CKC-03,FH519,2016,MedBow,MB04,H3,fish,fish,CKC,133,-26.3635008,0.38608905,11.8465752,0.733191184,3.304527694
2016-MB04-CKC-04,FH517,2016,MedBow,MB04,H3,fish,fish,CKC,177,-26.3209632,0.38834107,12.7846848,0.785593539,3.269549338
2016-MB04-CKC-09,FH534,2016,MedBow,MB04,H3,fish,fish,CKC,82,-26.4870624,0.379547467,11.6004972,0.719445384,3.416897165
2016-MB04-CKC-05,FH523,2016,MedBow,MB04,H3,fish,fish,CKC,126,-27.1453824,0.344694771,11.7170076,0.725953599,3.384667813
2016-MB04-CKC-06,FH524,2016,MedBow,MB04,H3,fish,fish,CKC,125,-26.337168,0.387483157,12.2312604,0.754679516,3.361771683
2016-MB04-CKC-08,FH539,2016,MedBow,MB04,H3,fish,fish,CKC,90,-26.5022544,0.378743174,11.83854,0.732742341,3.415668401
2016-MB04-CKC-10,FH533,2016,MedBow,MB04,H3,fish,fish,CKC,74,-25.7629104,0.417885432,11.3724984,0.706709479,3.355279975
2016-MB04-CKC-07,FH529,2016,MedBow,MB04,H3,fish,fish,CKC,115,-26.4850368,0.379654706,11.58744,0.718716015,3.314147586
2016-MB04-CKC-11,FH512,2016,MedBow,MB04,H3,fish,fish,CKC,53,-29.5102704,0.219493165,9.8377752,0.620980571,3.779673711
2016-MB04-CKC-20,FH513,2016,MedBow,MB04,H3,fish,fish,CKC,52,-30.982732,0.141538287,9.52781,0.603666063,3.4636622
2016-MB04-CKC-16,FH577,2016,MedBow,MB04,H3,fish,fish,CKC,37,-31.175243,0.131346393,8.763652,0.560980561,3.2737252
2016-MB04-CKC-17,FH509,2016,MedBow,MB04,H3,fish,fish,CKC,54,-30.483727,0.167956547,9.236362,0.587385916,3.215437
2016-MB04-CKC-12,FH511,2016,MedBow,MB04,H3,fish,fish,CKC,54,-30.638482,0.159763527,10.3271935,0.648319245,3.958581403
2016-MB04-CKC-13,FH508,2016,MedBow,MB04,H3,fish,fish,CKC,47,-29.5853369,0.215519004,8.7934975,0.562647716,3.980011676
2016-MB04-CKC-14,FH582,2016,MedBow,MB04,H3,fish,fish,CKC,53,-28.82144329,0.255960964,9.8319375,0.62065448,4.208747878
2016-MB04-CKC-15,FH507,2016,MedBow,MB04,H3,fish,fish,CKC,45,-29.8180739,0.203197471,9.6522075,0.610614848,3.892038837
2016-MB04-CKC-06,FH2210,2016,MedBow,MB04,H3,fish,fish,CKC,NA,-30.013,0.192877717,10.36,0.6501518,3.97
2016-MB04-JDT-02,FH567,2016,MedBow,MB04,H3,fish,fish,JDT,51,-26.53935346,0.37677908,11.0561124,0.689036308,4.012684843
2016-MB04-JDT-05,FH568,2016,MedBow,MB04,H3,fish,fish,JDT,51,-27.7074864,0.314935931,11.3122344,0.703343161,3.653351323
2016-MB04-JDT-04,FH566,2016,MedBow,MB04,H3,fish,fish,JDT,54,-27.7003968,0.315311268,11.175636,0.695712839,3.601654707
2016-MB04-JDT-01,FH565,2016,MedBow,MB04,H3,fish,fish,JDT,55,-27.7692672,0.31166514,11.8556148,0.733696131,3.594211463
2016-MB04-JDT-06,FH570,2016,MedBow,MB04,H3,fish,fish,JDT,50,-28.0052496,0.299171789,11.6517216,0.722306754,3.682068991
2016-MB04-JDT-03,FH569,2016,MedBow,MB04,H3,fish,fish,JDT,54,-27.7996512,0.310056554,10.989822,0.685333357,3.499076421
2016-MB04-LND-03,FH543,2016,MedBow,MB04,H3,fish,fish,LND,81,-28.1743872,0.290217327,9.588684,0.607066455,3.548682573
2016-MB04-LND-01,FH555,2016,MedBow,MB04,H3,fish,fish,LND,93,-27.243624,0.339493677,11.6215896,0.720623595,3.665090271
2016-MB04-LND-04,FH544,2016,MedBow,MB04,H3,fish,fish,LND,87,-27.76161671,0.312070171,11.5342068,0.715742433,5.675894268
2016-MB04-LND-06,FH547,2016,MedBow,MB04,H3,fish,fish,LND,86,-27.5160672,0.325070023,11.6858712,0.724214335,3.574414419
2016-MB04-LND-05,FH545,2016,MedBow,MB04,H3,fish,fish,LND,93,-26.97321774,0.353809491,11.6868756,0.72427044,4.771985195
2016-MB04-LND-02,FH551,2016,MedBow,MB04,H3,fish,fish,LND,89,-26.69409512,0.368586766,11.3423664,0.70502632,4.85761219
2016-MB04-LND-08,FH993,2016,MedBow,MB04,H3,fish,fish,LND,80,-26.8592783,0.359841659,10.6906475,0.668621612,3.303023584
2016-MB04-LND-07,test04,2016,MedBow,MB04,H3,fish,fish,LND,81,-28.598736,0.267751506,9.735261,0.615254177,3.332671
2016-MB04-LND-09,test05,2016,MedBow,MB04,H3,fish,fish,LND,93,-27.287364,0.337177999,11.126453,0.6929655,3.135362
2016-MB04-LND-11,test06,2016,MedBow,MB04,H3,fish,fish,LND,93,-28.535525,0.271098015,11.6318473,0.721196585,3.419763
2016-MB04-LND-12,test07,2016,MedBow,MB04,H3,fish,fish,LND,86,-28.983727,0.24736936,10.98373,0.684993061,3.5175839
2016-MB04-LND-10,FH1186,2016,MedBow,MB04,H3,fish,fish,LND,87,-27.9735142,0.300851921,11.39827,0.708149068,3.248493
2016-MB04-SDS-07,FH579,2016,MedBow,MB04,H3,fish,fish,SDS,65,-26.7605184,0.365070193,11.2338912,0.698966947,3.597653824
2016-MB04-SDS-02,FH581,2016,MedBow,MB04,H3,fish,fish,SDS,46,-27.82092,0.308930544,10.663392,0.667099133,3.813928082
2016-MB04-SDS-01,FH580,2016,MedBow,MB04,H3,fish,fish,SDS,64,-27.5960784,0.32083408,11.3996172,0.708224322,3.686600391
2016-MB04-SDS-06,FH583,2016,MedBow,MB04,H3,fish,fish,SDS,52,-28.4782272,0.274131468,11.1645876,0.695095681,3.686367472
2016-MB04-SDS-12,FH578,2016,MedBow,MB04,H3,fish,fish,SDS,66,-26.5508688,0.376169436,11.4156876,0.709122007,3.525172833
2016-MB04-SDS-10,FH571,2016,MedBow,MB04,H3,fish,fish,SDS,53,-28.12476,0.292844684,9.15177,0.582660647,3.719719295
2016-MB04-SDS-11,FH572,2016,MedBow,MB04,H3,fish,fish,SDS,55,-27.501888,0.325820696,11.6798448,0.723877703,3.739940301
2016-MB04-SDS-09,FH576,2016,MedBow,MB04,H3,fish,fish,SDS,65,-28.3992288,0.278313791,10.8019992,0.674841665,3.749621023
2016-MB04-SDS-03,FH575,2016,MedBow,MB04,H3,fish,fish,SDS,45,-27.9926063,0.299841149,10.931286,0.682063564,3.803933602
2016-MB04-SDS-04,FH584,2016,MedBow,MB04,H3,fish,fish,SDS,40,-27.2073719,0.341412931,10.5967885,0.663378693,3.655393653
2016-MB04-SDS-05,FH574,2016,MedBow,MB04,H3,fish,fish,SDS,54,-27.3156452,0.335680739,11.5873005,0.718708222,3.594123601
2016-MB04-SDS-08,FH573,2016,MedBow,MB04,H3,fish,fish,SDS,55,-27.874214,0.306109059,10.9482605,0.683011752,3.785572128
2016-MB04-WAE-01,FH563,2016,MedBow,MB04,H3,fish,fish,WAE,120,-26.917136,0.356778564,13.7863112,0.841543913,3.304499843
2016-MB04-WAE-05,FH5635,2016,MedBow,MB04,H3,fish,fish,WAE,131,-26.517136,0.377955314,14.1163112,0.859977556,3.5642356
2016-MB04-WAE-02,FH559,2016,MedBow,MB04,H3,fish,fish,WAE,118,-26.1946432,0.395028688,14.1539216,0.862078455,3.324188375
2016-MB04-WHS-05,FH629,2016,MedBow,MB04,H3,fish,fish,WHS,292,-27.82092,0.308930544,11.065152,0.689541255,3.394429156
2016-MB04-WHS-04,FH635,2016,MedBow,MB04,H3,fish,fish,WHS,242,-26.96004,0.354507146,9.7112208,0.613911303,3.296788616
2016-MB04-WHS-01,FH628,2016,MedBow,MB04,H3,fish,fish,WHS,111,-27.1555104,0.344158576,10.3399752,0.649033224,3.2917473
2016-MB04-WHS-02,FH624,2016,MedBow,MB04,H3,fish,fish,WHS,215,-28.2604752,0.285659667,10.6824756,0.668165134,3.299953713
2016-MB04-WHS-07,FH630,2016,MedBow,MB04,H3,fish,fish,WHS,54,-28.2493344,0.286249482,9.7061988,0.613630776,3.740384066
2016-MB04-WHS-06,FH634,2016,MedBow,MB04,H3,fish,fish,WHS,47,-28.5187392,0.271986687,9.5645784,0.605719928,3.504984027
2016-MB04-WHS-08,FH631,2016,MedBow,MB04,H3,fish,fish,WHS,56,-27.5018348,0.325823513,9.415563,0.597395999,3.670807683
2016-MB04-WHS-03,FH633,2016,MedBow,MB04,H3,fish,fish,WHS,65,-27.8812973,0.305734056,8.8833625,0.567667532,3.848495063
2016-MB04-WHS-10,FH2209,2016,MedBow,MB04,H3,fish,fish,WHS,NA,-26.67,0.369862407,8.89,0.5680383,3.88
2016-SW01-BKT-26,FSH-2211,2016,Sweetwater,SW01,H3,fish,fish,BKT,235,-18.7903528,0.787025708,7.58891,0.495360031,3.291891262
2016-SW01-BKT-27,FSH-2212,2016,Sweetwater,SW01,H3,fish,fish,BKT,260,-19.6047352,0.743910776,8.207761,0.529928754,3.285753287
2016-SW01-BKT-07,FSH-0014,2016,Sweetwater,SW01,H3,fish,fish,BKT,147,-19.2801008,0.76109753,6.454517,0.431993378,3.398326277
2016-SW01-BKT-08,FSH-0015,2016,Sweetwater,SW01,H3,fish,fish,BKT,113,-20.3454808,0.704694315,5.971071,0.404988315,3.440770635
2016-SW01-BKT-09,FSH-0016,2016,Sweetwater,SW01,H3,fish,fish,BKT,189,-18.7418536,0.789593346,6.991122,0.461967878,3.262535171
2016-SW01-BKT-10,FSH-0017,2016,Sweetwater,SW01,H3,fish,fish,BKT,210,-20.0301136,0.721390446,6.578889,0.438940739,3.113047081
2016-SW01-BKT-18,FSH-0018,2016,Sweetwater,SW01,H3,fish,fish,BKT,90,-19.8613768,0.730323689,5.98411,0.405716667,3.970253144
2016-SW01-BKT-19,FSH-0019,2016,Sweetwater,SW01,H3,fish,fish,BKT,100,-20.3407248,0.704946106,6.175683,0.416417844,3.546584536
2016-SW01-BKT-20,FSH-0020,2016,Sweetwater,SW01,H3,fish,fish,BKT,121,-18.9479752,0.778680882,5.988825,0.405980045,3.640689759
2016-SW01-BKT-21,FSH-0021,2016,Sweetwater,SW01,H3,fish,fish,BKT,92,-19.4036656,0.754555778,6.781504,0.450258716,3.430348151
2016-SW01-BNT-01,FSH-0001,2016,Sweetwater,SW01,H3,fish,fish,BNT,248,-20.0933248,0.718043926,7.164641,0.471660567,3.295234851
2016-SW01-BNT-04,FSH-0002,2016,Sweetwater,SW01,H3,fish,fish,BNT,264,-21.0597112,0.666881618,7.160517,0.471430202,3.237693461
2016-SW01-BNT-03,FSH-0003,2016,Sweetwater,SW01,H3,fish,fish,BNT,255,-19.000516,0.775899274,7.470556,0.488748833,3.199597831
2016-SW01-BNT-07,FSH-0004,2016,Sweetwater,SW01,H3,fish,fish,BNT,160,-19.1146912,0.769854625,6.979086,0.461295553,3.280476067
2016-SW01-BNT-05,FSH-0005,2016,Sweetwater,SW01,H3,fish,fish,BNT,130,-21.535436,0.641695855,6.309082,0.423869448,3.362757921
2016-SW01-BNT-06,FSH-0006,2016,Sweetwater,SW01,H3,fish,fish,BNT,160,-20.1194472,0.716660958,6.265953,0.421460283,3.368624374
2016-SW01-BNT-02,FSH-0007,2016,Sweetwater,SW01,H3,fish,fish,BNT,335,-20.1483304,0.715131827,7.921906,0.51396103,3.227478028
2017-SW01-BNT-13,FSH-0137,2017,Sweetwater,SW01,H3,fish,fish,BNT,241,-19.8143008,0.73281598,7.261764,0.477085812,3.233053999
2017-SW01-BNT-14,FSH-0138,2017,Sweetwater,SW01,H3,fish,fish,BNT,237,-20.0163808,0.722117486,7.597032,0.495813722,3.387774724
2017-SW01-BNT-19,FSH-0139,2017,Sweetwater,SW01,H3,fish,fish,BNT,231,-19.8890704,0.728857537,6.6352632,0.442089775,3.210924724
2017-SW01-BNT-03,FSH-0140,2017,Sweetwater,SW01,H3,fish,fish,BNT,220,-20.3902288,0.702325272,7.1536776,0.471048157,3.233469227
2017-SW01-BNT-11,FSH-0141,2016,Sweetwater,SW01,H3,fish,fish,BNT,205,-20.8836,0.676205275,7.6500744,0.498776646,3.458479975
2017-SW01-BNT-20,FSH-0142,2017,Sweetwater,SW01,H3,fish,fish,BNT,302,-20.2942408,0.707407057,7.3027968,0.479377884,3.293234774
2017-SW01-BNT-12,FSH-0143,2017,Sweetwater,SW01,H3,fish,fish,BNT,293,-19.9971832,0.723133843,6.441108,0.431244358,3.227918813
2017-SW01-BNT-17,FSH-0144,2017,Sweetwater,SW01,H3,fish,fish,BNT,280,-20.7145672,0.685154189,7.4599224,0.488154845,3.24160138
2017-SW01-BNT-10,FSH-0145,2017,Sweetwater,SW01,H3,fish,fish,BNT,246,-20.9156368,0.674509187,7.7491536,0.504311163,3.218110253
2017-SW01-BNT-18,FSH-0146,2017,Sweetwater,SW01,H3,fish,fish,BNT,241,-20.2154296,0.711579469,6.7243344,0.44706525,3.218107017
2017-SW01-BNT-07,FSH-0147,2017,Sweetwater,SW01,H3,fish,fish,BNT,122,-19.691032,0.739342062,6.5784184,0.438914451,3.327178377
2017-SW01-BNT-05,FSH-0148,2017,Sweetwater,SW01,H3,fish,fish,BNT,175,-21.7694248,0.629308049,6.8334216,0.453158809,3.373539525
2017-SW01-BNT-04,FSH-0149,2017,Sweetwater,SW01,H3,fish,fish,BNT,149,-20.34274,0.704839418,6.900676,0.456915608,3.49116241
2017-SW01-BNT-02,FSH-0150,2017,Sweetwater,SW01,H3,fish,fish,BNT,179,-21.9816088,0.61807463,6.7133256,0.446450303,3.312503212
2016-SW01-BNT-16,FH2211,2016,Sweetwater,SW01,H3,fish,fish,BNT,380,-19.238166,0.763317637,8.521389,0.547447865,3.746565
2016-SW01-RBT-11,FSH-0008,2016,Sweetwater,SW01,H3,fish,fish,RBT,185,-19.7946904,0.733854192,7.92993,0.514409246,3.466846181
2016-SW01-RBT-12,FSH-0009,2016,Sweetwater,SW01,H3,fish,fish,RBT,195,-19.2359392,0.763435528,7.862729,0.51065543,3.260462806
2016-SW01-RBT-13,FSH-0010,2016,Sweetwater,SW01,H3,fish,fish,RBT,193,-19.5168304,0.748564621,7.894825,0.512448298,3.249958638
2016-SW01-RBT-14,FSH-0011,2016,Sweetwater,SW01,H3,fish,fish,RBT,142,-20.3598336,0.703934451,6.919918,0.457990457,3.421081391
2016-SW01-RBT-15,FSH-0012,2016,Sweetwater,SW01,H3,fish,fish,RBT,220,-20.0826544,0.718608837,6.83666,0.453339704,3.614482315
2017-SW01-RBT-01,FSH-0127,2017,Sweetwater,SW01,H3,fish,fish,RBT,215,-19.9163512,0.727413241,8.3606424,0.538468636,3.226150174
2017-SW01-RBT-02,FSH-0128,2017,Sweetwater,SW01,H3,fish,fish,RBT,206,-20.14066,0.715537912,8.6038368,0.55205336,3.77753942
2017-SW01-RBT-03,FSH-0129,2017,Sweetwater,SW01,H3,fish,fish,RBT,203,-18.84071834,0.784359262,8.5908264,0.551326605,4.202804517
2017-SW01-RBT-04,FSH-0130,2017,Sweetwater,SW01,H3,fish,fish,RBT,182,-19.877956,0.729445955,7.8782568,0.511522806,3.256501501
2017-SW01-RBT-05,FSH-0131,2017,Sweetwater,SW01,H3,fish,fish,RBT,205,-19.948684,0.725701482,8.3949096,0.540382786,3.438673348
2017-SW01-RBT-06,FSH-0132,2017,Sweetwater,SW01,H3,fish,fish,RBT,183,-19.9496944,0.725647989,8.5007544,0.546295226,3.340501221
2017-SW01-RBT-07,FSH-0133,2017,Sweetwater,SW01,H3,fish,fish,RBT,194,-19.9577776,0.725220049,8.6989128,0.55736426,3.372458024
2017-SW01-RBT-08,FSH-0134,2017,Sweetwater,SW01,H3,fish,fish,RBT,230,-19.9517152,0.725541004,8.2605624,0.532878215,3.420719271
2017-SW01-RBT-21,FSH-0135,2017,Sweetwater,SW01,H3,fish,fish,RBT,160,-21.792664,0.628077722,6.2167688,0.418712877,3.662640254
2017-SW01-RBT-99,FSH-01355,2017,Sweetwater,SW01,H3,fish,fish,RBT,166,-21.45,0.646218997,6.14,0.41442460800000003,3.6
2017-SW01-RBT-100,FSH-01356,2017,Sweetwater,SW01,H3,fish,fish,RBT,163,-21.55,0.640924809,6.37,0.427272299,3.5
2017-SW01-RBT-22,FSH-0136,2017,Sweetwater,SW01,H3,fish,fish,RBT,215,-18.83876423,0.784462716,8.4353416,0.542641298,4.342683033
2016-SW02-BNT-27,FSH-0056,2016,Sweetwater,SW02,H3,fish,fish,BNT,75,-22.27371455,0.602610004,6.5612941,0.437957896,4.301362959
2016-SW02-BNT-24,FSH-0057,2016,Sweetwater,SW02,H3,fish,fish,BNT,70,-22.1016164,0.611721203,6.4782692,0.433320165,4.02988966
2016-SW02-BNT-25,FSH-0058,2017,Sweetwater,SW02,H3,fish,fish,BNT,62,-23.4267032,0.541568622,6.5372869,0.436616865,3.854725943
2017-SW02-BNT-01,FSH-0152,2017,Sweetwater,SW02,H3,fish,fish,BNT,285,-24.1660936,0.502423908,8.7769752,0.561724788,3.266609569
2017-SW02-BNT-02,FSH-0153,2017,Sweetwater,SW02,H3,fish,fish,BNT,237,-24.6733144,0.475570687,8.2235328,0.530809759,3.339833042
2017-SW02-BNT-03,FSH-0154,2016,Sweetwater,SW02,H3,fish,fish,BNT,374,-23.8973272,0.516652905,8.8240128,0.564352286,3.503347063
2017-SW02-BNT-04,FSH-0155,2017,Sweetwater,SW02,H3,fish,fish,BNT,405,-24.4469848,0.487553001,8.8610424,0.566420742,3.30239367
2017-SW02-BNT-43,FSH-0156,2017,Sweetwater,SW02,H3,fish,fish,BNT,NA,-24.8551864,0.465942043,9.2423472,0.587720247,3.647803468
2017-SW02-BNT-38,FSH-0157,2017,Sweetwater,SW02,H3,fish,fish,BNT,60,-25.3381576,0.440372642,5.9897472,0.406031558,3.369658053
2017-SW02-BNT-39,FSH-0158,2017,Sweetwater,SW02,H3,fish,fish,BNT,60,-25.1401192,0.450857166,6.3670488,0.427107446,3.396890024
2017-SW02-BNT-40,FSH-0159,2016,Sweetwater,SW02,H3,fish,fish,BNT,70,-25.531144,0.43015558,5.7985944,0.395353854,3.406927272
2017-SW02-BNT-41,FSH-0160,2017,Sweetwater,SW02,H3,fish,fish,BNT,159,-24.6581584,0.476373074,7.3478328,0.481893574,3.231551452
2017-SW02-BNT-42,FSH-0161,2017,Sweetwater,SW02,H3,fish,fish,BNT,153,-24.3580696,0.492260338,7.7741736,0.505708768,3.29917109
2016-SW02-BNT-26,FH2198,2016,Sweetwater,SW02,H3,fish,fish,BNT,123,-24.361,0.492105197,8.561,0.549660516,3.74
2016-SW02-BNT-26,FH2199,2016,Sweetwater,SW02,H3,fish,fish,BNT,210,-24.56,0.481569764,8.82,0.564128133,3.45
2016-SW02-BNT-26,FH2200,2016,Sweetwater,SW02,H3,fish,fish,BNT,55,-24.81,0.468334295,7.74,0.503799847,3.63
2016-SW02-CKC-19,FSH-0062,2017,Sweetwater,SW02,H3,fish,fish,CKC,78,-25.786844,0.416618342,8.6459193,0.554404068,3.848855889
2016-SW02-CKC-18,FSH-0063,2016,Sweetwater,SW02,H3,fish,fish,CKC,75,-24.2892568,0.495903417,7.5335857,0.492269642,3.520842164
2016-SW02-CKC-13,FSH-0064,2017,Sweetwater,SW02,H3,fish,fish,CKC,44,-26.3106456,0.388887303,8.1857813,0.528700978,3.885740771
2016-SW02-CKC-16,FSH-0065,2016,Sweetwater,SW02,H3,fish,fish,CKC,74,-25.4966296,0.431982837,8.3658353,0.538758709,3.637226634
2016-SW02-CKC-30,FSH-0066,2016,Sweetwater,SW02,H3,fish,fish,CKC,91,-25.3348376,0.440548409,8.5208818,0.547419533,3.691853779
2016-SW02-CKC-15,FSH-0067,2016,Sweetwater,SW02,H3,fish,fish,CKC,63,-24.613852,0.478718738,8.1867816,0.528756855,3.598580398
2016-SW02-CKC-17,FSH-0068,2016,Sweetwater,SW02,H3,fish,fish,CKC,70,-25.6675224,0.422935451,7.8326754,0.508976651,3.988483966
2016-SW02-CKC-29,FH2197,2017,Sweetwater,SW02,H3,fish,fish,CKC,115,-25.501,0.431751459,8.74,0.559659371,3.94
2016-SW02-LND-20,FSH-0059,2016,Sweetwater,SW02,H3,fish,fish,LND,87,-23.3286168,0.5467615,7.2825104,0.478244696,3.645508
2016-SW02-LND-21,FSH-0060,2016,Sweetwater,SW02,H3,fish,fish,LND,60,-23.8928664,0.516889068,6.6653253,0.44376903,3.955799771
2016-SW02-LND-22,FSH-0061,2016,Sweetwater,SW02,H3,fish,fish,LND,46,-22.8447675,0.572377389,6.9144,0.457682224,4.219564776
2017-SW02-LND-05,FSH-0162,2017,Sweetwater,SW02,H3,fish,fish,LND,98,-25.1896288,0.448236035,7.5650064,0.494024788,3.875978506
2017-SW02-LND-06,FSH-0163,2017,Sweetwater,SW02,H3,fish,fish,LND,94,-25.21405985,0.446942609,7.7061192,0.501907282,5.42084921
2017-SW02-LND-07,FSH-0164,2017,Sweetwater,SW02,H3,fish,fish,LND,101,-24.19303549,0.500997554,7.116648,0.468979701,4.226281415
2017-SW02-LND-08,FSH-0165,2016,Sweetwater,SW02,H3,fish,fish,LND,95,-24.33373167,0.493548834,7.6310592,0.497714466,4.479672481
2017-SW02-LND-09,FSH-0166,2017,Sweetwater,SW02,H3,fish,fish,LND,85,-24.455068,0.487125061,7.25676,0.47680629,3.623220259
2017-SW02-LND-10,FSH-0167,2017,Sweetwater,SW02,H3,fish,fish,LND,57,-24.1656779,0.502445916,6.6943104,0.445388123,4.263051258
2017-SW02-LND-12,FSH-0168,2016,Sweetwater,SW02,H3,fish,fish,LND,57,-24.29074117,0.495824832,6.6823008,0.444717273,4.592113655
2017-SW02-LND-15,FSH-0169,2017,Sweetwater,SW02,H3,fish,fish,LND,60,-25.54723622,0.429303627,6.3800592,0.427834201,4.937679602
2017-SW02-LND-18,FSH-0170,2017,Sweetwater,SW02,H3,fish,fish,LND,62,-23.99469296,0.511498179,6.3490344,0.42610117,5.107477269
2017-SW02-LND-20,FSH-0171,2017,Sweetwater,SW02,H3,fish,fish,LND,70,-24.56627119,0.481237756,6.476136,0.433201005,5.125886717
2017-SW02-RBT-33,FSH-0172,2017,Sweetwater,SW02,H3,fish,fish,RBT,158,-25.000684,0.458239127,7.1837016,0.472725283,3.275515793
2017-SW02-RBT-34,FSH-0173,2017,Sweetwater,SW02,H3,fish,fish,RBT,130,-25.1492128,0.450375734,6.7203312,0.446841633,3.251623008
2016-SW02-WHS-10,FSH-0069,2016,Sweetwater,SW02,H3,fish,fish,WHS,70,-24.9232792,0.462337082,6.6303148,0.44181336,3.320089626
2016-SW02-WHS-01,FSH-0070,2016,Sweetwater,SW02,H3,fish,fish,WHS,210,-24.24982,0.497991275,7.074448,0.466622429,3.322081481
2016-SW02-WHS-02,FSH-0071,2016,Sweetwater,SW02,H3,fish,fish,WHS,133,-23.658268,0.529309148,7.6256133,0.49741026,3.415147894
2016-SW02-WHS-03,FSH-0072,2016,Sweetwater,SW02,H3,fish,fish,WHS,127,-23.7684888,0.523473852,6.7083382,0.44617171,3.44209289
2016-SW02-WHS-04,FSH-0073,2017,Sweetwater,SW02,H3,fish,fish,WHS,105,-24.2619544,0.497348857,6.734346,0.447624493,3.514135199
2016-SW02-WHS-05,FSH-0074,2016,Sweetwater,SW02,H3,fish,fish,WHS,49,-22.868632,0.571113958,6.7653553,0.449356658,3.543627955
2016-SW02-WHS-06,FSH-0075,2017,Sweetwater,SW02,H3,fish,fish,WHS,63,-22.9615512,0.566194642,6.6633247,0.443657277,3.407668855
2016-SW02-WHS-07,FSH-0076,2016,Sweetwater,SW02,H3,fish,fish,WHS,133,-22.7269528,0.578614721,6.8483802,0.453994389,3.36798487
2016-SW02-WHS-08,FSH-0078,2016,Sweetwater,SW02,H3,fish,fish,WHS,166,-23.7482648,0.524544548,7.0634447,0.46600779,3.398915507
2016-SW02-WHS-09,FSH-0079,2016,Sweetwater,SW02,H3,fish,fish,WHS,60,-23.6592792,0.529255613,6.3292245,0.424994599,3.421365011
2017-SW02-WHS-35,FSH-0174,2016,Sweetwater,SW02,H3,fish,fish,WHS,95,-26.1203552,0.398961634,7.3198104,0.480328256,3.382047267
2017-SW02-WHS-36,FSH-0175,2017,Sweetwater,SW02,H3,fish,fish,WHS,101,-25.9625848,0.407314294,7.0205712,0.463612896,3.33390713
2017-SW02-WHS-37,FSH-0176,2017,Sweetwater,SW02,H3,fish,fish,WHS,140,-26.1353632,0.398167082,7.0305792,0.464171939,3.302822539
2017-SW03-TNC-BNT-95,FSH-0213,2017,Sweetwater,SW03,H3,fish,fish,BNT,69,-25.7881094,0.416551349,7.4650881,0.488443399,3.46933465
2017-SW03-TNC-BNT-96,FSH-0214,2017,Sweetwater,SW03,H3,fish,fish,BNT,515,-23.3938736,0.543306683,9.8217949,0.620087919,3.330587949
2017-SW03-GR-BNT-48,FSH-0227,2017,Sweetwater,SW03,H3,fish,fish,BNT,189,-26.3384504,0.387415265,8.7734805,0.561529576,3.403680944
2017-SW03-GR-BNT-01,FSH-0232,2017,Sweetwater,SW03,H3,fish,fish,BNT,193,-26.5939298,0.373889706,9.3046398,0.591199882,3.834386101
2017-SW03-GR-BNT-52,FSH-0233,2016,Sweetwater,SW03,H3,fish,fish,BNT,321,-25.7224724,0.420026295,8.528407,0.547839887,3.404461426
2017-SW03-GR-BNT-50,FSH-0234,2017,Sweetwater,SW03,H3,fish,fish,BNT,275,-27.1271042,0.345662453,8.508401,0.546722361,3.311821618
2017-SW03-GR-BNT-51,FSH-0235,2016,Sweetwater,SW03,H3,fish,fish,BNT,206,-25.9930988,0.405698826,8.8535045,0.565999678,3.503349194
2017-SW03-GR-BNT-49,FSH-0236,2017,Sweetwater,SW03,H3,fish,fish,BNT,290,-25.7557958,0.418262092,8.5704196,0.550186691,3.27846459
2017-SW03-GR-BNT-71,FSH-0237,2017,Sweetwater,SW03,H3,fish,fish,BNT,317,-23.6640331,0.529003932,9.3503138,0.59375121,3.213585277
2017-SW03-GR-BNT-67,FSH-0238,2017,Sweetwater,SW03,H3,fish,fish,BNT,435,-25.9754077,0.406635426,9.2213912,0.586549654,3.384426637
2017-SW03-GR-BNT-68,FSH-0239,2017,Sweetwater,SW03,H3,fish,fish,BNT,401,-25.7013996,0.421141929,9.2953468,0.590680779,3.42375318
2017-SW03-GR-BNT-02,FSH-0240,2016,Sweetwater,SW03,H3,fish,fish,BNT,197,-25.7620656,0.417930157,9.2163942,0.586270524,3.369387579
2017-SW03-GR-BNT-07,FSH-0241,2017,Sweetwater,SW03,H3,fish,fish,BNT,304,-26.301993,0.389345388,9.1944074,0.585042352,3.300149916
2017-SW03-GR-BNT-70,FSH-0245,2016,Sweetwater,SW03,H3,fish,fish,BNT,510,-23.400136,0.54297514,10.0500944,0.632840621,3.272854658
2017-SW03-GR-BNT-72,FSH-0246,2017,Sweetwater,SW03,H3,fish,fish,BNT,399,-23.7166103,0.526220397,9.1144554,0.580576272,3.228433527
